_Version,_OID,_use,_name,_mjd,_sol,_ra,_dec,_vg,_type,_a,_q,_e,_peri,_node,_incl,_M,_T/e,_r_sd,_v_sd,_Hb,_He,_zr,_mag,_mass,_memo
501,4000000893,1,_TO_new_EPG,57576.41518,105.5,326.299988,14.7,29.9,0,0.760155,0.173234,0.772106,334.702232,105.486755,55.303686,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000894,1,_TO_new_BEQ,57577.4622,106.5,321.5,8.7,31.6,0,0.891819,0.163352,0.816833,330.097772,106.485207,49.418161,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000895,1,_TO_new_ALA,57576.41518,105.5,343,49.599998,38.900002,0,1.090792,0.996607,0.086346,221.321569,105.486755,81.080128,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000896,1,_TO_new_NIA,57620.52719,147.699997,328,-4.7,27.6,0,6.773252,0.513192,0.924233,271.48267,147.686749,7.308605,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000897,1,_TO_new_SSE,57749.07379,275.5,242.800003,-0.1,42.669998,0,1.978043,0.160567,0.918825,41.635423,275.502421,63.3621,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000898,1,_TO_new_AHY,57752.47283,278.951538,124.939461,-7.730135,44.233784,0,6.315836,0.27615,0.956277,118.114832,98.96754,62.525345,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000899,1,_TO_new_BCB,57403.96064,296,230,37,42,0,1.354417,0.968561,0.284887,158.517226,296.031564,81.545459,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000900,1,_TO_new_OCU,57678.89596,204.702805,147.619202,64.009972,54.401428,0,6.921674,0.981382,0.858216,165.378808,204.708641,99.764296,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000901,1,_TO_new_DAD,57730.3792,256.469147,207.94371,60.632458,40.954063,0,2.678303,0.983048,0.632958,185.762511,256.480518,72.250087,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000902,1,_TO_new_XVI,57730.62374,256.710175,186.750687,-7.860258,67.843758,0,12.250756,0.597833,0.9512,281.173295,76.729422,170.533792,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000903,1,_TO_new_DKD,57724.1786,250.181793,186.010284,70.100517,43.353443,0,6.35816,0.931018,0.853571,208.461784,250.186838,73.312376,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000904,1,_TO_new_NUE,57641.38363,167.868835,68.721519,1.116521,65.935516,0,7.679227,0.914408,0.880925,36.486825,347.863157,143.173436,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000905,1,_TO_new_OER,57708.92174,234.737274,60.73959,-1.51241,26.857853,0,3.699518,0.545193,0.852631,88.547365,54.75723,19.218849,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000906,1,_TO_new_PSU,57726.86479,252.88707,167.799026,44.523567,60.684689,0,9.722542,0.897738,0.907664,215.621867,252.912337,116.477832,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000907,1,_TO_new_DSE,57430.53326,323,237,9.6,65,0,8.928914,0.986962,0.889465,181.473054,323.013752,130.519028,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000908,1,_TO_new_TPY,57723.39921,249.385178,138.982346,-25.486479,60.100121,0,14.31487,0.958617,0.933034,19.536095,69.396404,112.862715,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000909,1,_TO_new_XUM,57408.46495,300.601563,168.961105,32.986813,40.159142,0,1.599546,0.230234,0.856063,311.36535,300.616437,62.15301,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000910,1,_TO_new_HVI,57507.07789,38.964092,204.201004,-11.583952,18.709633,0,2.79042,0.74275,0.733821,67.678499,218.962378,0.783937,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000911,1,_TO_new_FHE,57453.37984,346,268,41,43,0,6.772108,0.982698,0.85489,168.279289,346.006014,73.123812,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000912,1,_TO_new_XHE,57459.37974,352,254,48,34,0,2.323251,0.975415,0.580151,198.26858,352.004956,58.959009,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000913,1,_TO_new_BPG,57504.02975,36,350.5,27.799999,41,0,2.758681,0.303472,0.889994,61.106732,35.999619,62.73289,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000914,1,_TO_new_ARC,57505.05749,37,324.5,45.900002,41.799999,0,6.517686,0.809526,0.875795,125.501611,36.999244,69.977997,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000915,1,_TO_new_LLY,57509.17286,41,283.700012,28.5,33.400002,0,0.951326,0.703591,0.26041,297.421276,40.997458,68.870141,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000916,1,_TO_new_MAL,57510.20275,42,335.600006,45.299999,43,0,11.357743,0.724648,0.936198,114.755541,41.996939,70.579731,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000917,1,_TO_new_DTR,57514.32648,46,35.900002,34.099998,26.200001,0,4.282837,0.561947,0.868791,92.694283,45.995255,16.153613,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000918,1,_TO_new_ZOP,57515.35852,47,254.800003,-4.4,22.799999,0,0.920708,0.300394,0.673735,318.142778,46.994434,19.891324,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000919,1,_TO_new_SCT,57517.42401,49,39,-15.7,35.5,0,5.229628,0.417655,0.920137,257.079707,228.99187,41.106075,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000920,1,_TO_new_DDT,57521.56105,53,35.299999,33.700001,28.4,0,2.94094,0.452688,0.846074,78.196453,52.988996,19.577842,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000921,1,_TO_new_XIC,57522.59659,54,36.400002,8.6,16.5,0,0.9993,0.454267,0.545415,235.937692,233.985186,3.682721,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000922,1,_TO_new_MVL,57522.59659,54,287.200012,22.5,32.5,0,0.884324,0.489985,0.445922,312.12527,53.987517,66.944199,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000923,1,_TO_new_PHP,57522.59659,54,358.299988,20.700001,30.4,0,0.750292,0.109744,0.853731,20.67655,53.987577,50.099573,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000924,1,_TO_new_TOP,57523.63264,55,269.299988,-6.4,37,0,1.24407,0.126366,0.898426,328.098212,54.986478,48.70391,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000925,1,_TO_new_MZC,57528.81994,60,318.200012,29.799999,29.200001,0,0.691555,0.368715,0.466832,4.142514,59.980486,67.758351,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000926,1,_TO_new_PSP,57531.93737,63,1.8,28.1,30.799999,0,0.75521,0.151039,0.800004,23.877807,62.976618,57.756084,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000927,1,_TO_new_TSR,57534.04334,65,284,6,32,0,0.926257,0.236452,0.744723,322.746919,64.998864,54.378889,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000928,1,_TO_new_JMC,57543.41889,74,17.5,53.900002,43.599998,0,65.017462,0.577489,0.991118,97.729558,73.988442,68.306398,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000929,1,_TO_new_ZER,57563.31076,93,50.799999,-4.1,50.900002,0,3.240325,0.23026,0.928939,232.692212,272.990037,103.509361,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000930,1,_TO_new_KCT,57564.35789,94,51,4.6,29.200001,0,0.745363,0.08481,0.886217,198.045066,273.988604,35.762948,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000931,1,_TO_new_BCM,57570.64057,100,59.700001,59.700001,42.700001,0,80.644236,0.508456,0.993695,89.828986,99.979599,63.635581,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000932,1,_TO_new_JBP,57570.64057,100,349.100006,34.400002,27.799999,0,0.617428,0.215719,0.650617,357.105212,99.979591,67.374343,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000933,1,_TO_new_OPG,57570.64057,100,336.899994,31.200001,28.5,0,0.662347,0.261873,0.604629,346.01299,99.979594,66.011308,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000934,1,_TO_new_JAD,57571.68758,101,36.099998,49.099998,34.700001,0,0.89499,0.275086,0.692638,38.502597,100.978102,69.636055,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000935,1,_TO_new_JTR,57574.82851,104,70,1.5,39.700001,0,1.547606,0.155175,0.899732,217.889581,283.973545,60.760881,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000936,1,_TO_new_MIC,57574.82851,104,320.299988,-28.299999,38,0,1.6848,0.108867,0.935383,147.944744,283.973504,36.65549,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000937,1,_TO_new_APG,57576.92248,106,353.899994,17.799999,35.900002,0,0.580349,0.09241,0.840768,352.051981,105.970542,107.630411,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000938,1,_TO_new_PPS,57576.92248,106,20.1,24.1,62.900002,0,2.085038,0.855354,0.589766,124.902349,105.970572,152.605836,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000939,1,_TO_new_TPR,57576.92248,106,41.099998,47.599998,53,0,4.540524,0.461627,0.898332,81.157579,105.970541,104.366807,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000940,1,_TO_new_ISC,57599.97506,128,5.2,-28.1,36.700001,0,1.018745,0.215813,0.788158,141.854065,307.971658,69.088723,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000941,1,_TO_new_AOE,57606.26338,134,66.900002,-8.3,45,0,0.857354,0.425045,0.504236,222.858406,313.992751,108.635975,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000942,1,_TO_new_ALN,57607.30566,135,119.800003,55.099998,41.700001,0,33.590666,0.438833,0.986936,81.833614,134.991591,57.556857,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000943,1,_TO_new_DMO,57609.38951,137,114.099998,-3.1,37.200001,0,4.106132,0.327903,0.920143,245.681195,316.989942,41.120858,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000944,1,_TO_new_GER,57610.43108,138,61.900002,-17.4,56.900002,0,3.144935,0.987149,0.686115,339.374082,317.988497,113.896234,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000945,1,_TO_new_ACT,57626.03872,153,7,-5.6,20.200001,0,0.823676,0.253688,0.692005,146.229567,332.999262,8.28644,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000946,1,_TO_new_CUR,57465.40108,358,175.399994,30.1,18.9,0,3.141624,0.795618,0.746749,237.961098,358.004848,13.40138,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000947,1,_TO_new_KDR,57631.20971,158,189.399994,73.099998,38,0,-10.353314,0.898932,1.086826,142.172463,157.996151,57.480973,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000948,1,_TO_new_DPL,57647.67975,174,145.600006,8.7,41.700001,0,2.340791,0.05824,0.975119,204.748899,353.993052,20.238738,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000949,1,_TO_new_BUM,57657.90781,184,161.199997,56.5,50.299999,0,-25.397924,0.686744,1.027039,112.245928,183.995706,84.997114,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000950,1,_TO_new_LDR,57670.09976,196,156.100006,74.699997,37.5,0,1.326209,0.976181,0.263931,153.059794,196.00012,72.506378,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000951,1,_TO_new_OLP,57677.17438,203,81.599998,-13.8,25.5,0,0.712556,0.277504,0.610551,154.618222,23.001035,50.10148,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000952,1,_TO_new_AUM,57683.21636,209,174.600006,64.599998,35.599998,0,1.101168,0.866023,0.213541,105.239201,209.002028,70.556928,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000953,1,_TO_new_OBC,57688.23387,214,66.800003,56.200001,47.599998,0,6.556969,0.417575,0.936316,281.481144,214.002892,80.91272,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000954,1,_TO_new_OKD,57690.2366,216,182.100006,63.400002,37.299999,0,1.257106,0.920783,0.267538,130.873533,216.003151,72.192665,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000955,1,_TO_new_CTA,57694.23544,220,63.200001,24.700001,42.099998,0,5.013769,0.081014,0.983842,328.405822,220.002447,12.292169,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000956,1,_TO_new_OME,57708.17371,234,73.300003,-5.3,31.799999,0,2.487121,0.416799,0.832417,105.869612,54.003633,34.099785,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000957,1,_TO_new_NAL,57456.37738,349,158.699997,31,11.1,0,1.605431,0.878086,0.453053,231.038559,349.006945,6.557849,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000958,1,_TO_new_THA,57711.14915,237,89,34.700001,33.799999,0,1.124878,0.115756,0.897095,330.111888,237.003541,27.876368,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000959,1,_TO_new_NDD,57715.10939,241,277.700012,68.199997,25.5,0,4.611312,0.985559,0.786274,185.347521,241.002651,39.499619,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000960,1,_TO_new_NID,57715.10939,241,200.100006,64.5,43,0,3.761423,0.987386,0.737497,181.001591,241.002715,74.881714,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000961,1,_TO_new_RBO,57716.09824,242,215.699997,31.799999,43,0,2.649732,0.577354,0.782109,93.091207,242.002468,73.05168,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000962,1,_TO_new_ACA,57721.03598,247,100.199997,-17.299999,42,0,3.70622,0.511793,0.86191,92.25766,67.001048,67.119789,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000963,1,_TO_new_GCM,57730.91779,257,109.800003,-11.3,43.599998,0,3.156638,0.373178,0.88178,108.994457,77.027496,70.171525,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000964,1,_TO_new_DTA,57734.85319,261,93,36.599998,58.900002,0,-0.463379,0.233849,1.50466,285.615479,261.026457,35.475353,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000965,1,_TO_new_NGM,57735.83658,262,99,18.1,65.800003,0,-0.38,0.082491,1.217082,131.988123,82.025471,26.699021,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000966,1,_TO_new_DCM,57739.76804,266,112.300003,-14.6,42.799999,0,7.044908,0.443229,0.937085,97.816424,86.024351,63.675748,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000967,1,_TO_new_DHY,57739.76804,266,131.5,-11.3,54.5,0,4.841896,0.40731,0.915878,103.058098,86.024437,105.893791,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000968,1,_TO_new_ZCY,57487.6574,20,303.799988,44.799999,39,0,3.755178,0.902038,0.759788,140.294382,19.998094,66.529339,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000969,1,_TO_new_BMO,57744.67709,271,100.5,-8.8,31,0,3.836112,0.526734,0.862691,90.16947,91.022331,32.991151,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000970,1,_TO_new_BSX,57400.00352,292,160.199997,1.8,53.200001,0,1.844447,0.069445,0.962349,153.526889,112.000076,149.748819,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000971,1,_TO_new_JHY,57400.00352,292,149.699997,-22.1,37.900002,0,0.968817,0.28278,0.708118,135.942627,112.000096,73.026653,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000972,1,_TO_new_CVN,57401.0181,293,203.300003,42.799999,52.599998,0,9.53295,0.865447,0.909215,221.597409,293.034009,93.316958,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000973,1,_TO_new_GUM,57406.90507,299,231.800003,66.800003,31.799999,0,4.190291,0.959172,0.771096,199.565795,299.029286,51.160751,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000974,1,_TO_new_MHY,57407.88702,300,154.300003,-20.9,39.099998,0,1.084877,0.248967,0.770511,135.761379,120.028238,71.8639,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000975,1,_TO_new_FCB,57431.52142,324,186.199997,29.1,24.200001,0,0.952011,0.361808,0.619954,310.95326,324.013783,30.45229,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000976,1,_TO_new_OEE,57675.15565,201,45.799999,-9.8,25.4,0,1.325168,0.41329,0.688123,115.889224,21.000961,26.434591,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000977,1,_TO_new_KHY,57391.18086,283,139.100006,-12.9,37.599998,0,1.038749,0.215,0.79302,140.052566,103.006115,66.488987,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000978,1,_TO_new_NCY,57497.86428,30,305.200012,39.400002,42,0,2.372732,0.912781,0.615304,139.465035,29.99197,76.523254,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000979,1,_TO_new_DPI,57562.26367,92,10.9,5.5,70,0,42.30776,0.923735,0.978166,144.65235,91.996397,178.677441,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000980,1,_TO_new_CAN,57581.14322,110,32.400002,48.400002,59,0,-27.6209,0.712512,1.025796,114.160525,109.995508,114.096634,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000981,1,_TO_new_FOP,57568.54645,98,266.399994,8.5,21,0,3.904419,0.787834,0.79822,240.466299,97.982752,18.547372,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000982,1,_TO_new_MUL,57587.42555,116,273.100006,39.400002,23,0,6.416176,0.948109,0.852231,211.318667,115.986095,31.775698,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000983,1,_TO_new_ATR,57591.6122,120,28.9,28.1,71,0,-5.388346,0.984256,1.182664,160.468622,119.981159,154.28837,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000984,1,_TO_new_AUP,57604.17812,132,7.5,18.299999,66,0,-5.763781,0.551475,1.095679,262.705547,131.995218,150.038115,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000985,1,_TO_new_SIC,57642.54501,169,36.700001,65,50,0,3.077754,0.898222,0.708157,222.229562,168.992844,94.253387,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000986,1,_TO_new_ETT,57685.22526,211,55.5,23.700001,47,0,-15.752548,0.042952,1.002727,335.647184,211.002242,21.555834,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000987,1,_TO_new_BHE,57431.52142,324,246,23.799999,56.599998,0,8.54068,0.97996,0.88526,169.795213,324.013319,104.084343,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000988,1,_TO_new_DAC,57497.55991,29.700001,13.6,-2.7,28.9,0,1.589479,0.275928,0.826403,232.915036,209.694158,10.810197,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000989,1,_TO_new_CCA,57526.84512,58.099998,314.299988,-23.200001,65.400002,0,3.30327,0.710094,0.785033,71.207313,238.080585,168.645177,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000990,1,_TO_new_MMI,57526.64221,57.900002,309.399994,-42.700001,60.200001,0,5.203344,0.584201,0.887726,84.173904,237.885298,129.496656,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000991,1,_TO_new_NLL,57536.93683,67.800003,227.899994,-17.4,13.3,0,1.839893,0.835102,0.546114,239.901838,67.782071,0.163527,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000992,1,_TO_new_SLL,57533.91597,64.900002,235.5,-30.799999,20.799999,0,2.384361,0.65538,0.725134,80.789827,244.877119,7.195702,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000993,1,_TO_new_SOL,57659.94588,186,110,48.799999,68,0,-6.105098,0.965873,1.158208,158.946897,185.996866,135.28459,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000994,1,_TO_new_PSA,57673.1348,199,107,42,69,0,-61.830047,0.971179,1.015707,198.772002,199.000792,146.816742,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000995,1,_TO_new_DCR,57631.20971,158,168.800003,-15.3,18.9,0,4.091789,0.804941,0.803279,303.043812,337.996916,9.688923,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000996,1,_TO_new_FED,57422.75336,315.109985,239.919998,62.490002,35.599998,0,-172.595709,0.970959,1.005626,194.076766,315.131665,55.217066,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000997,1,_TO_new_DSV,57741.13783,267.414001,205.046005,5.475,66,0,11.981339,0.602565,0.949708,101.792349,267.418306,149.119363,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000998,1,_TO_new_ACB,57417.60686,309.890015,233.281998,27.007,58,0,38.135764,0.983731,0.974205,175.789836,309.908158,105.317188,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000000999,1,_TO_new_ZSE,57472.45435,5,266.299988,-6.3,67.400002,0,5.731301,0.937573,0.836412,209.735578,5.002016,149.639507,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001000,1,_TO_new_POR,57652.21709,178.423996,74.885002,8.439,68,0,19.620433,0.846337,0.956865,47.232261,358.422202,154.109279,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001001,1,_TO_new_JIP,57564.82054,94.456001,332.626007,29.197001,59,0,26.393307,0.903081,0.965784,219.388879,94.429699,113.416621,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001002,1,_TO_new_NBO,57407.05505,299.179993,206,12.6,62.799999,0,2.094928,0.886019,0.577064,223.274574,299.181462,139.467564,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001003,1,_TO_new_ETP,57607.71149,135.399994,334.600006,32.700001,34.5,0,1.481357,0.465614,0.685684,289.243204,135.380595,57.945298,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001004,1,_TO_new_BAR,57607.58974,135.279999,28.799999,21.9,65.5,0,2.785599,0.879853,0.684142,227.607037,135.264721,162.466881,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001005,1,_TO_new_MPR,57612.14823,139.639999,70.400002,50,54.200001,0,1.789295,0.5589,0.687643,84.228949,139.636341,118.701006,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001006,1,_TO_new_GCP,57709.15588,234.990005,47.599998,79.5,33.799999,0,6.865657,0.805639,0.882657,232.755591,234.993523,50.628826,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001007,1,_TO_new_NLY,57712.05879,237.919998,141.800003,40,60.599998,0,2.18409,0.742527,0.660029,247.972466,237.921348,133.389089,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001008,1,_TO_new_MLE,57709.87623,235.699997,142.399994,29.299999,66,0,2.754132,0.870499,0.68393,225.077936,235.719457,154.567324,0,0,0,0,0,0,0,0,0,_
,,,,,,,,,,,,,,,,,,,,,,,,,
501,4000001009,1,_TO_new_ASX,57711.52454,237.369995,154.600006,-3.4,68.800003,0,6.482959,0.900025,0.861171,323.831127,57.382303,156.653719,0,0,0,0,0,0,0,0,0,_
